Work_ID,MP_Name,State,Constituency,Work_Type,District,Date,Amount,Payment_Status,work_description,risk_score,risk_level,reason,cost_score,cost_z,cost_ratio,cost_peer_group,mismatch_score,Declared_Work_Type,Predicted_Work_Type,Confidence_In_Declared_Type,conc_score,conc_score_per_work,conc_ratio,portfolio_share,dup_score,dup_similarity,duplicate_of_work_id,dup_amount_corroborated,dup_reason,comparison_group,evidence
WS/MP18227/2024-2025/148772,DAROGA PRASAD SAROJ,Uttar Pradesh,LALGANJ (SC),Lighting of public spaces,AZAMGARH,25-Mar-2026,1206957.0,Completed,tahsil bar me solar painal ka nirmad,92,Critical - Priority Investigation,"Cost is 6.9x the median for 'Lighting of public spaces' works in Uttar Pradesh (₹1,206,957 (₹12.07 lakh) vs. median ₹176,130 (₹1.76 lakh), n=1218 comparable works). | Description reads as 'Street lights', not the declared 'Lighting of public spaces' (model gives the declared category only 3.5% match confidence). | 100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.",40,5.153634745382261,6.852648611820816,state,22,Lighting of public spaces,Street lights,0.0348,0,0,1.4912695800681348,0.2996371443920467,30,1.0,WS/MP18227/2024-2025/148771,True,100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.,Lighting of public spaces,"{'cost_anomaly': {'score': 40, 'z': 5.15, 'ratio_to_peer_median': 6.85, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 22, 'declared_type_confidence': 0.0348}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.49, 'portfolio_share': 0.3}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18227/2024-2025/148771', 'amount_corroborated': True}}"
WS/MP18040/2025-2026/184184,RAJ BHUSHAN CHOUDHARY,Bihar,MUZAFFARPUR,Purchase of furniture and fixtures for educational purposes,MUZAFFARPUR,24-May-2025,4980000.0,Completed,Purchase of book shelves for library of govt schools.,73,Critical - Priority Investigation,"Cost is 5.0x the median for 'Purchase of furniture and fixtures for educational purposes' works nationally (₹4,980,000 (₹49.80 lakh) vs. median ₹1,000,000 (₹10.00 lakh), n=53 comparable works). | Description reads as 'Purchase Books for Library', not the declared 'Purchase of furniture and fixtures for educational purposes' (model gives the declared category only 1.5% match confidence). | 100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.",13,2.316388287307243,4.980000000000002,national,30,Purchase of furniture and fixtures for educational purposes,Purchase Books for Library,0.0148,0,0,5.718738504761746,0.23454457789334934,30,1.0,WS/MP18040/2024-2025/157358,True,100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.,Purchase of furniture and fixtures for educational purposes,"{'cost_anomaly': {'score': 13, 'z': 2.32, 'ratio_to_peer_median': 4.98, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0148}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.72, 'portfolio_share': 0.235}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18040/2024-2025/157358', 'amount_corroborated': True}}"
WS/MP18236/2024-2025/139444,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,Installation of semi high mast light in Sadhan Sahakari Samiti Bisrekhi Block Ghorawal,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2609,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2609}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139443,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,Installation of semi high mast light in Tola Khajarhawan Basti of village Bhawanipur Block karma,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3133,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3133}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139442,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,Installation of semi high mast light in scheduled colony of village Gaurahi Block Karma,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.4056,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.4056}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139441,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,"Installation of semi high mast light at the intersection near the bridge in village Amokhar, Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3415,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3415}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139440,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,"Installation of semi high mast light at the intersection near Anil Pradhan's house in village Babhanouli Kalan (Pashaikalan), village  Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2747,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2747}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139428,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,Installation of semi high mast light at the intersection in front of Vinod Chaurasia's hotel in village Kusumha  Block Chatra,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2609,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2609}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139439,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light at the intersection near Tantu Maurya's house in village Ghuwas, village  Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3182,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3182}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139438,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light at Teentali turn intersection in village Teentali, village  Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.415,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.415}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139437,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light 100 meters east under the over bridge at Naugarh intersection in village Madhupur, village   Block Karma",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2045,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2045}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139436,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light between Jitender and Ramkesh's house, north and east of Ambedkar ji's gate in village Musahi village,  Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2013,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2013}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP494/2024-2025/140710,Prof SP Singh Baghel,Uttar Pradesh,AGRA(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",ETAH,20-Jun-2025,761620.0,Completed,in block nidhauli village nagala khilla (natak ka nagala) dabar road to vinay kumar s/o chandra pal singh house,0,Low - Normal Pattern,No anomaly signal triggered.,0,-0.4675166041824342,0.777498780012265,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1207,0,0,13.535833342608388,0.9620925542519762,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -0.47, 'ratio_to_peer_median': 0.78, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1207}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 13.54, 'portfolio_share': 0.962}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139435,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light in the vegetable market of village Khuatha, village.",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3607,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3607}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139434,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,"Installation of semi high mast light at the crossing in the middle of Kharwar Basti in village Lodhi, village  Block Robertsganj",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2573,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2573}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139433,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light at Amrit Sarovar pond in village Marachi Block Ghorawal,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2684,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2684}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139432,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light near Durga Puja Sthal and Bhim Rao Ambedkar statue in village Badgaon  Block Robertsganj,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2335,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2335}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139430,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light near Chatti of  Village Karaudia  Madarhawa Chatti  Block Chatra,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3038,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3038}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139429,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light near the intersection of village Devatan Centre of Basti   Block Kone,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3993,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3993}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139427,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light on the playground of village Deori Block Robertsganj,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.248,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.248}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139426,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light in Purba Purva Kharwar Basti in village Suarsot Kala  Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2346,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2346}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139425,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light near the house of Rajendra son Sukalu in the main Basti at the intersection of village Dhosra  Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3516,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3516}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139424,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light in the Basti of village Darev  Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.4062,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.4062}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139422,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Aug-2025,260000.0,Completed,Installation of semi high mast light in the main colony near the marriage hall of village Banki  Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2644,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2644}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139421,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light at the intersection near the house of village Khaliyari Bazar Chandrika Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3326,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3326}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139431,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light near Sadhan Sahakari Samiti Shrirampuri alias Tarava Purana godown Block Robertsganj,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.2062,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2062}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139420,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,23-Dec-2025,260000.0,Completed,Installation of semi high mast light in the main colony at the intersection of village Barhamori  Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3842,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3842}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18236/2024-2025/139449,CHHOTELAL,Uttar Pradesh,ROBERTSGANJ(SC),Lighting of public spaces,SONBHADRA,20-Dec-2025,260000.0,Completed,Installation of semi high mast light near Sharma ji's house in village Chargada Block Nagwa,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.0428629798188227,1.4761823652983594,state,0,Lighting of public spaces,Lighting of public spaces,0.3312,0,0,6.249585271697069,0.7621440423964697,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 1.04, 'ratio_to_peer_median': 1.48, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3312}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 6.25, 'portfolio_share': 0.762}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
